t,dt,step,x,y,z,Gamma_x,Gamma_y,Gamma_z,sigma,U_ref_x,U_ref_y,U_ref_z,Gx_ref_x,Gx_ref_y,Gx_ref_z,Gy_ref_x,Gy_ref_y,Gy_ref_z,Gz_ref_x,Gz_ref_y,Gz_ref_z
0.3593493749999995,0.0034223749999999996,105.0,4.737606593194173,-1.2613863982060625,1.4090331838808487,0.0006368809441699421,-0.009985449397260418,0.0031578037952311464,0.060080817818257026,-0.38531898613272725,0.21190960709444417,-0.4171255219913473,0.02346039092354221,2.393036060486353,12.412062446282196,-4.399441784143924,0.1690111081005437,-2.1739033107923373,-11.319318508743745,-3.609885705231861,-0.19247149902408728
0.3593493749999995,0.0034223749999999996,105.0,4.745321106642525,-1.2437606031576898,1.405678217749178,0.0007216211514125332,-0.005644302049210586,0.0018188050355724262,0.05932820212371929,-0.43325382173541305,0.2545708785446508,-0.3276705890597405,-0.00016274395625660854,3.106108351561487,15.37002511043562,-5.642807101476147,0.5190075624990188,-0.7484852414444816,-13.843501645530463,-4.310024497085696,-0.5188448185427623
0.3593493749999995,0.0034223749999999996,105.0,4.746005747901835,-1.2216991254292113,1.4037577491058453,0.0007992577410920888,-0.0048055927770496495,0.0016322367354217138,0.05826252173994785,-0.5503480055486711,0.2789697167906239,-0.3202791108357209,0.07041446482774741,3.804018044399116,18.45635465477662,-7.343458705907924,0.6323993135030009,0.10836547267489646,-16.436938484849907,-5.230990822656957,-0.7028137783307477
0.3593493749999995,0.0034223749999999996,105.0,4.738742012520762,-1.1957200920227449,1.3960712265801345,0.0008367782121413545,-0.004580910085451657,0.0015515008086567502,0.05670872844060537,-0.6193799343634256,0.31274807854460157,-0.4596719573430209,-0.07426270446342442,4.584501472200543,22.43653084292804,-8.738332830393434,0.9044613867822803,0.38919780779426133,-20.096408138008115,-6.61551111780809,-0.8301986823188519
0.3593493749999995,0.0034223749999999996,105.0,4.73020967131681,-1.1627309943431023,1.3777367105969809,0.0009845164126143992,-0.004663987695618793,0.0014233094593509117,0.05444587848376499,-0.49525180946430425,0.46249678627919,-0.6194069437234737,-0.2563541750315901,5.220179522943681,27.490960574211268,-9.367982075630826,2.195419245546791,1.6325574727109902,-25.3019068145345,-8.926298125538294,-1.9390650705152033
0.3593493749999995,0.0034223749999999996,105.0,4.72474987905333,-1.1142434639241208,1.3542912326248557,0.0013698908800756733,-0.00495807702681343,0.0013051858991264972,0.051312841453462835,-0.3132847929434497,0.8487219807368889,-0.5345328819594677,-0.5501954571661396,4.983707606918241,33.96964974420799,-10.81120720288303,4.713636232140542,5.92475145279472,-30.479743745798277,-11.826813361288117,-4.163440774974404
0.3593493749999995,0.0034223749999999996,105.0,4.708165545289595,-1.0421598986694516,1.330743472488938,0.001893018679719615,-0.0053229741984208555,0.0012651261379802332,0.047896205797630605,-0.45993441156231385,1.5214758910091881,-0.3920623935987609,0.6592692616228275,2.595899366921782,41.3976077351716,-15.777241682613482,5.641727918112935,11.026885129145366,-36.87065435003013,-15.461713125916425,-6.300997179735746
0.3593493749999995,0.0034223749999999996,105.0,4.6677171573208875,-0.9577953009032152,1.3019840304058423,0.0019784692193770322,-0.004870388326476823,0.0008727433779894597,0.04853262718209379,-0.7023822062475835,2.1945618585086266,-1.0822966990535268,4.375771604736247,3.4104670262209313,43.57256600506067,-7.785953223275102,1.5034888673623297,11.802586720423529,-40.53840462878753,-20.150871979703965,-5.87926047209856
0.3593493749999995,0.0034223749999999996,105.0,4.639441204093883,-0.8946636016345191,1.3092438146265493,0.001953420433974844,-0.0034469668370041796,0.00014405138880804774,0.054098396169352685,-1.0882083735474626,2.005080572336751,-1.1557963289099629,-2.0535434577226086,3.160479453791256,41.03692058484756,6.227987342580534,1.840809807350172,23.73609890208073,-41.487625584580265,-26.728344764902356,0.21273365037243572
0.3593493749999995,0.0034223749999999996,105.0,4.6241872981226235,-0.8624786021523433,1.3264270731199068,0.0015935674151489223,-0.0022815333734719995,-1.0687235613383954e-5,0.062226787687595195,-1.4679504062072228,1.5048199546156193,-0.917848889941795,-3.3229464170066207,2.6407024796667273,40.53429438298073,10.437196984584592,0.3112787520739923,27.215912147545207,-39.80225547414272,-30.594560103781067,3.0116676649326366
