t,dt,step,x,y,z,Gamma_x,Gamma_y,Gamma_z,sigma,U_ref_x,U_ref_y,U_ref_z,Gx_ref_x,Gx_ref_y,Gx_ref_z,Gy_ref_x,Gy_ref_y,Gy_ref_z,Gz_ref_x,Gz_ref_y,Gz_ref_z
0.07186987499999999,0.0034223749999999996,21.0,2.3268235789007186,-1.2570327858165369,0.32934297957404346,0.0038411090041792816,-0.007237386515869294,0.0016001001184396011,0.0687155254415686,-1.11379122833165,-0.29569810245811873,0.2737842491133492,4.584549174441648,1.0772978731307332,18.267838091297797,-7.760818649349374,-3.368952859363692,8.255257116269192,-12.386743843489938,-7.647634854468153,-1.2155963150779763
0.07186987499999999,0.0034223749999999996,21.0,2.3216686816890886,-1.2520828492488612,0.3266310707693854,0.0020692919600844885,-0.004014088298096003,0.000820381621056847,0.06881723719749398,-1.1401519991500146,-0.2960692310696607,0.2187905226946281,4.465507092665496,0.9927435256915759,19.92172154392385,-7.908509606375114,-3.4594004107150833,8.44962026746809,-13.554789723092956,-8.40716103497913,-1.0061066819504154
0.07186987499999999,0.0034223749999999996,21.0,2.3159892621414464,-1.2460633533801222,0.3232093114438617,0.0016699762853926848,-0.0033285365908432367,0.0006190817248760513,0.0689159417250093,-1.1638433987881631,-0.2919786541200171,0.1545139242628426,4.313373796287214,0.8182996159175895,21.64022690483449,-7.953642407498014,-3.542065033661403,8.59832523834732,-14.790962505305181,-9.237767143960898,-0.7713087626257967
0.07186987499999999,0.0034223749999999996,21.0,2.3100278234818625,-1.2388990258745998,0.3190634425576241,0.0014790110825101367,-0.0030157350135654733,0.0004994086031669308,0.06902060861340056,-1.1809346021157365,-0.281269631477798,0.0844372999544261,4.1403589327835455,0.5833670769906242,23.533699493757435,-7.889385212292782,-3.610329843692012,8.808851483694372,-16.246497345118225,-10.22421496276754,-0.5300290890915315
0.07186987499999999,0.0034223749999999996,21.0,2.3040552977316775,-1.2305196151123794,0.3142504267147611,0.0013610208170940037,-0.0028191941426875112,0.0004052075933714364,0.0691293924339686,-1.1875769487180219,-0.2621854834000089,0.01459570483670472,3.969041539424198,0.2963697290562911,25.580603452605718,-7.6835866961898525,-3.664912211124439,9.133097672692742,-17.930770448812154,-11.371716623115887,-0.30412932829975814
0.07186987499999999,0.0034223749999999996,21.0,2.298335974435004,-1.2208757823861967,0.30891451980930473,0.0012774899326558863,-0.002664139223960249,0.00032269656119703126,0.06923908640302599,-1.1808590323798085,-0.23414878724604696,-0.046549402676300436,3.8274671142552084,-0.02811328066096942,27.74261654931057,-7.314065394107535,-3.718085087806202,9.623102349053914,-19.819130614224957,-12.662044263374371,-0.10938202644900898
0.07186987499999999,0.0034223749999999996,21.0,2.293076430339787,-1.2099552002777871,0.30328053993009085,0.0012126557000202624,-0.002520770421103987,0.000248562270733201,0.06934529661569323,-1.1596609506847164,-0.19851289548551335,-0.08928299162456084,3.7396568749683095,-0.3686685652677825,29.97123358967547,-6.779784577291603,-3.7941830107522403,10.325393756418741,-21.862134637144745,-14.058501457788584,0.05452613578392195
0.07186987499999999,0.0034223749999999996,21.0,2.2883690298695547,-1.19779103277757,0.29761626055891854,0.0011584304978184258,-0.002376090462221171,0.00018285089828533942,0.06944133883782729,-1.1250699607367167,-0.15880052523443086,-0.10490293186941245,3.716123516100037,-0.6998958463413953,32.20196142838804,-6.106033483913739,-3.9231691975304708,11.26959126952635,-23.993791816053214,-15.514711531729901,0.20704568143043534
0.07186987499999999,0.0034223749999999996,21.0,2.2841483148342894,-1.1844557918022824,0.29216978677153804,0.0011102512199858612,-0.002225277654568793,0.0001264061739189522,0.06951711687523346,-1.0799857583428822,-0.12000132437031198,-0.08848649100085551,3.750455883265782,-0.9961559418207828,34.34880106444657,-5.341102143456128,-4.127937203060387,12.46115507636887,-26.141948094974612,-16.988749828830432,0.37748131979460003
0.07186987499999999,0.0034223749999999996,21.0,2.2801788579930036,-1.1700413229065,0.2871056404981636,0.0010657479339320044,-0.002068122219814759,7.972357129784206e-5,0.06955964485352303,-1.0279440303381948,-0.08701337606318917,-0.04101701841308067,3.8240777169571647,-1.2353546367890662,36.3112706784372,-4.544556038222145,-4.411852287317517,13.885475671875364,-28.238236563132407,-18.456728315875125,0.5877745703603535
0.07186987499999999,0.0034223749999999996,21.0,2.276082098036351,-1.1546364559402527,0.28247192225560047,0.0010240751112233384,-0.0019070413616050295,4.253822215940378e-5,0.0695564457308448,-0.9717792835356275,-0.0630077787475481,0.030217483316487066,3.91506758596666,-1.402707606624972,37.99760423672399,-3.772565441405297,-4.7547087773405226,15.524208442819843,-30.225881400207335,-19.91912187332165,0.8396411913738512
0.07186987499999999,0.0034223749999999996,21.0,2.27139255199476,-1.1383175750785839,0.27821861049599744,0.0009852419019550354,-0.0017456486650601493,1.3884540499354598e-5,0.06950109009977973,-0.9130683185508914,-0.048698692693571424,0.11324523925381769,4.005185744485298,-1.4937739739393587,39.35222866215325,-3.0672309103702444,-5.119415135191396,17.374702139528285,-32.0642897550848,-21.397874095589227,1.114229390706092
0.07186987499999999,0.0034223749999999996,21.0,2.2656237399149717,-1.1211582102444784,0.27425754506641714,0.0009493267407466334,-0.001587600729034974,-7.6191143144682174e-6,0.06939792375355774,-0.8528408395932559,-0.042894817292689166,0.19431634349619484,4.0829759959159855,-1.5154477424153683,40.369833562521336,-2.4513761886245247,-5.463834554593579,19.45719779183897,-33.72929673828341,-22.927161736057975,1.3808585586776139
0.07186987499999999,0.0034223749999999996,21.0,2.258328384337869,-1.1032486992748536,0.27052915696994173,0.0009157718549394221,-0.0014357957036828769,-2.3478443088651766e-5,0.06926265493028674,-0.7929845967199292,-0.04381911299844156,0.2608783697068757,4.14377398717783,-1.484832840341967,41.08857394867501,-1.925136920848153,-5.750261887375786,21.80072639542757,-35.20953014794565,-24.54153699906007,1.6064879001979533
0.07186987499999999,0.0034223749999999996,21.0,2.2491475237670557,-1.0847090563481232,0.2670400525428196,0.0008831132014731747,-0.0012920958704472762,-3.5115612246096735e-5,0.06911775793265933,-0.7371008443793277,-0.05028782735367092,0.30370190011531967,4.1866453962589985,-1.4274755482709744,41.56865201377358,-1.463820662182983,-5.949458903640452,24.41483412219542,-36.50138873294046,-26.264032652072128,1.7628135073814466
