t,dt,step,x,y,z,Gamma_x,Gamma_y,Gamma_z,sigma,U_ref_x,U_ref_y,U_ref_z,Gx_ref_x,Gx_ref_y,Gx_ref_z,Gy_ref_x,Gy_ref_y,Gy_ref_z,Gz_ref_x,Gz_ref_y,Gz_ref_z
0.284057125,0.0034223749999999996,83.0,4.085925008218425,-1.2728184360137607,1.1319616495209608,0.000268695981800252,-0.009131894475349699,0.0038705638594397915,0.061941375871698866,-0.5124859952122472,0.07758558565076243,-0.5505068559178394,0.023860146258970594,3.2720429741335,13.583642901624607,-6.512738150111508,-0.8949791733284458,-3.5110177239318054,-11.90142801064622,-3.5351433121513898,0.8711190270694772
0.284057125,0.0034223749999999996,83.0,4.093555913306243,-1.259412990223912,1.1219024187900493,0.00045485065142999656,-0.0051922348088594954,0.0020211151520509313,0.061421038063572055,-0.46611724600274307,0.1397142742035066,-0.4747070338241514,0.12140567766752022,4.212781127965577,16.741918863444035,-7.029052133302164,-0.33214414018088945,-2.357408186188145,-14.68154339652061,-4.340125987534087,0.21073846251336803
0.284057125,0.0034223749999999996,83.0,4.100830296671608,-1.2407449497126761,1.1151851054898527,0.0006415353096036672,-0.004403832957645517,0.0016515350168440275,0.06067621967307296,-0.5000436092826656,0.2063346889783066,-0.3653450140742502,0.1687817315379941,5.06754877341603,20.079984254429114,-8.221385390961093,0.22776415464055014,-0.7355202506826928,-17.35731341616957,-5.303729494771444,-0.39654588617854414
0.284057125,0.0034223749999999996,83.0,4.104050570497447,-1.2169205465769546,1.1114327388692622,0.0007855034604140021,-0.004100679291328951,0.0015391337926661673,0.059646325498493566,-0.649841806757449,0.2569170821295548,-0.28985366202802176,0.332310327575763,5.948457540498444,23.83188976907683,-10.10740214923448,0.6271953822564288,0.7141319829433638,-20.09738065256743,-6.50403101613593,-0.9595057098321926
0.284057125,0.0034223749999999996,83.0,4.1010634969280195,-1.1885127997830043,1.1074267597502774,0.0008799538014317183,-0.004001022134145762,0.0014886716658894118,0.058287435225360146,-0.8818896308284272,0.29059562670906236,-0.32868495898315164,0.3689295973233749,6.855771989717755,28.323334022925486,-11.90988950556315,1.1298667935632853,1.6638215171522581,-22.89320073866596,-8.016961183857273,-1.4987963908866588
0.284057125,0.0034223749999999996,83.0,4.093581329397358,-1.1549597605188704,1.0998488674733362,0.000966294069980025,-0.004028007639542177,0.0014079562000677691,0.056604264587145715,-1.1175799618107138,0.36166789869412036,-0.47252208150894115,-0.17089195342989794,7.456145704941843,33.23621528565298,-12.801931070309983,2.424016470860859,2.75203458539947,-25.938348989433738,-9.94163678048033,-2.253124517430958
0.284057125,0.0034223749999999996,83.0,4.085713798294799,-1.1138524983684952,1.0886998971516515,0.0010611668936108066,-0.004108135574411354,0.0012658778718063822,0.054794003344630464,-1.3250849061316934,0.5713452670228666,-0.5682198537890133,-0.8741402007573362,7.360514023674975,37.07154910265851,-12.126722979765722,4.570638078892648,4.369271606791879,-29.17680341480904,-12.132214365899731,-3.696497878135312
0.284057125,0.0034223749999999996,83.0,4.079982850448883,-1.063999694405431,1.0757129135823504,0.0011083240361373196,-0.004098468894683178,0.0011037973271543868,0.05353680994534256,-1.4625780535691422,0.9586053674164234,-0.48567123523641115,-0.976608250234456,7.2806491879936415,38.133283784761815,-9.521808929629053,5.180727505600414,5.107420807553073,-32.71079822164731,-14.169130808987486,-4.204119255365974
0.284057125,0.0034223749999999996,83.0,4.0736785004576515,-1.0106162050433143,1.0627729142213835,0.0012770787618298551,-0.00373726516394948,0.0010092839896799224,0.05390594027061295,-1.4410249372226536,1.338091731464231,-0.34195014806237645,-1.7457887471164557,9.444986505970412,38.08534854056492,-6.677506761016577,3.158966829366028,8.750503325704555,-35.65484540542017,-17.51615754452177,-1.413178082249572
0.284057125,0.0034223749999999996,83.0,4.06156520317574,-0.9662369271978996,1.055934124387365,0.001476253761310581,-0.002905325267064402,0.0008601885700389608,0.05721516076668954,-1.413066145149108,1.416469497921762,-0.24396329774322195,-2.176790343820439,13.113650011876171,39.01879565070629,-4.171777180046476,0.3021768877430157,17.167361561806864,-36.73264687531056,-23.21628016805757,1.8746134560774295
0.284057125,0.0034223749999999996,83.0,4.046039729354384,-0.9409897357259179,1.0530432370383769,0.0013747668334667697,-0.0020990976849610873,0.0006344328863354719,0.06276042304890396,-1.365951980814281,1.2506213480049497,-0.36311584576733846,-1.511451773360079,14.608685703571947,40.21422064442084,-2.8921056460803185,-1.9404004810908293,22.8240731578015,-37.359887827454614,-28.00365481226837,3.451852254450903
0.284057125,0.0034223749999999996,83.0,4.033190953851841,-0.9286936260226112,1.0467842800470752,0.0011703515572673525,-0.0015856305361151176,0.00045445081816341247,0.06817629597731806,-1.1470606693328007,1.224385008500108,-0.6100150867876036,-1.090546962425794,13.966350427384977,40.78350754091497,-2.71622390178655,-2.4611280037900514,25.47630419354836,-37.987103003764815,-31.14845878858466,3.5516749662158453
0.284057125,0.0034223749999999996,83.0,4.025779926531367,-0.9194666455263624,1.037726821722397,0.0009996366519324103,-0.0012660517540139093,0.00033522552726730857,0.07249149919058864,-0.8185682942740177,1.3952702225066633,-0.698789947675254,-0.7733744431873995,12.901057067701242,40.74216528345667,-2.4368382088868836,-2.1970740537746725,27.21519705807181,-38.06235593247203,-33.145475058651336,2.9704484969620766
0.284057125,0.0034223749999999996,83.0,4.02291307217431,-0.9089162510967638,1.0295309000644455,0.0008778373522921574,-0.001050463727312407,0.0002548600567936062,0.07563549092883216,-0.5287000589023167,1.6137418068710445,-0.5407936082317545,-0.5872369280202046,11.99397323173753,40.35923089194398,-1.8729324576602666,-2.1488336073373193,29.07842467250613,-37.60807067624641,-34.25702497753658,2.7360705353575234
0.284057125,0.0034223749999999996,83.0,4.022400456739312,-0.8964255806904728,1.024657776908374,0.000792137302611093,-0.0008950268169565819,0.0001970968376100987,0.07774313489778334,-0.3651214551227545,1.7464316969024831,-0.1988547847501203,-0.47714233619404733,11.283021309430548,39.534256051273694,-1.2772445906259602,-2.7634154490808873,31.108039835175514,-37.26306119683548,-35.024061540221695,3.2405577852749423
0.284057125,0.0034223749999999996,83.0,4.022052294630609,-0.882942554225589,1.0239701424208407,0.0007300945255711226,-0.0007777748933608741,0.00015357063413742124,0.07896229307604775,-0.353143311582247,1.7222623402512047,0.21779953210362865,-0.14016059799850544,10.806488394931012,38.2616083515477,-0.7613221304911586,-3.867161646003516,32.88836511644307,-37.38992165602909,-35.898123345666,4.007322244002016
