T,CL,CD
0.010267124999999998,1.2662373621340006,0.31262717355960357
0.013689499999999999,1.249993593090106,0.3099847054288145
0.017111875,1.2603877263315566,0.31170590093481765
0.020534249999999997,1.2480195045059796,0.3096786251351495
0.023956624999999995,1.2527242697765497,0.31029675686470065
0.027378999999999994,1.2454350649190884,0.3092163132538428
0.030801374999999992,1.2448313367338644,0.30913431259994983
0.03422374999999999,1.242913310265746,0.308847878724425
0.03764612499999999,1.2423377674108003,0.30876225151283876
0.04106849999999999,1.2421650910195796,0.3087365904068886
0.044490874999999985,1.2421132853318366,0.308728894167354
0.047913249999999984,1.2420977462119214,0.30872658596887503
0.05133562499999998,1.2420930841833935,0.3087258936151035
0.05475799999999998,1.2420916839457987,0.30872568535351214
0.05818037499999998,1.2420912635987216,0.3087256231127525
0.06160274999999998,1.2420911382993163,0.30872560448704617
0.06502512499999998,1.2420911005544868,0.30872559884133394
0.06844749999999998,1.242091089536938,0.308725597157178
0.07186987499999999,1.2420910864907344,0.3087255966427357
0.07529224999999999,1.2420910849946167,0.30872559634036095
0.078714625,1.2420910841502295,0.3087255960408682
0.082137,1.242091083198386,0.30872559590204224
0.08555937500000001,1.2420910823237064,0.30872559560296226
0.08898175000000001,1.2420910839674322,0.3087255959064541
0.09240412500000002,1.2420910844209212,0.30872559589881826
0.09582650000000002,1.242091085140217,0.3087255961241161
0.09924887500000003,1.2420910847360271,0.3087255959854931
0.10267125000000003,1.2420910855278013,0.3087255961071864
0.10609362500000004,1.2420910852454012,0.30872559605244815
0.10951600000000004,1.2420910843982367,0.3087255958566113
0.11293837500000005,1.2420910842591613,0.30872559582853154
0.11636075000000005,1.2420910848341309,0.3087255958933518
0.11978312500000006,1.2420910846618969,0.30872559576351427
0.12320550000000006,1.2420910838090942,0.30872559559951507
0.12662787500000006,1.2420910838314247,0.3087255955588692
0.13005025000000006,1.2420910849724154,0.308725595846458
0.13347262500000007,1.2420910844910231,0.3087255958128191
0.13689500000000007,1.2420910853708553,0.3087255959240217
0.14031737500000008,1.24209108734482,0.30872559630779817
0.14373975000000008,1.2420910866443695,0.3087255962167431
0.1471621250000001,1.2420910870975448,0.3087255962990756
0.1505845000000001,1.2420910872340951,0.30872559642144815
0.1540068750000001,1.242091088522976,0.3087255964584023
0.1574292500000001,1.2420910889688312,0.3087255966503078
0.1608516250000001,1.24209108799693,0.3087255966261179
0.16427400000000011,1.2420910896542134,0.3087255968595492
0.16769637500000012,1.242091088553483,0.3087255966318245
0.17111875000000012,1.2420910885366598,0.30872559661330246
0.17454112500000013,1.2420910880312819,0.30872559638255775
0.17796350000000014,1.2420910901101527,0.3087255967681047
0.18138587500000014,1.2420910900586248,0.30872559677655625
0.18480825000000015,1.2420910908142393,0.3087255969602654
0.18823062500000015,1.2420910908853549,0.3087255969894881
0.19165300000000016,1.242091092487418,0.3087255972964402
0.19507537500000016,1.242091093406108,0.3087255974619972
0.19849775000000017,1.2420910942018872,0.30872559767757213
0.20192012500000017,1.2420910915086416,0.30872559733037447
0.20534250000000018,1.2420910909674174,0.3087255971488031
0.20876487500000018,1.2420910925401696,0.308725597327975
0.2121872500000002,1.2420910930435018,0.3087255974015582
0.2156096250000002,1.242091092768508,0.3087255973893839
0.2190320000000002,1.2420910929751534,0.3087255974451211
0.2224543750000002,1.2420910956123532,0.30872559793253973
0.2258767500000002,1.242091096355597,0.3087255979845408
0.22929912500000021,1.2420910975002826,0.30872559829905594
0.23272150000000022,1.242091097371759,0.3087255982625278
0.23614387500000023,1.2420910983772144,0.3087255984120207
0.23956625000000023,1.2420910987021223,0.3087255984734736
0.24298862500000024,1.2420910970790273,0.3087255982680371
0.24641100000000024,1.242091097078798,0.3087255982551079
0.24983337500000025,1.242091096426452,0.30872559811856076
0.2532557500000002,1.2420910986948543,0.30872559845870007
0.2566781250000002,1.2420910984595381,0.3087255982980598
0.2601005000000002,1.2420910978738473,0.30872559821357376
0.26352287500000016,1.242091098602347,0.30872559857080434
0.26694525000000013,1.2420910984020286,0.30872559847718667
0.2703676250000001,1.2420910985761096,0.3087255984728675
0.2737900000000001,1.2420910990462757,0.3087255985117886
0.27721237500000007,1.2420910998913708,0.30872559866286614
0.28063475000000004,1.2420910993693979,0.308725598626457
0.284057125,1.2420911006713706,0.30872559888142564
0.2874795,1.2420910994430374,0.30872559861174603
0.290901875,1.2420911003453694,0.30872559882814676
0.29432424999999995,1.2420911024453387,0.30872559909602504
0.29774662499999993,1.2420911030496267,0.30872559925684756
0.3011689999999999,1.2420911020414733,0.30872559904928254
0.3045913749999999,1.2420911020291845,0.30872559898537427
0.30801374999999986,1.2420911036205382,0.3087255993493897
0.31143612499999984,1.2420911049672365,0.3087255995085784
0.3148584999999998,1.242091105715605,0.3087255996662743
0.3182808749999998,1.2420911052484356,0.308725599655427
0.3217032499999998,1.2420911064715,0.30872559983486997
0.32512562499999975,1.242091106236448,0.3087255997721928
0.32854799999999973,1.2420911072373475,0.30872559987314335
0.3319703749999997,1.2420911071396452,0.3087256000628097
0.3353927499999997,1.2420911064924682,0.3087255999277386
0.33881512499999966,1.242091108160416,0.3087256001448467
0.34223749999999964,1.242091109150933,0.30872560037002295
0.3456598749999996,1.2420911086384445,0.3087256002342854
0.3490822499999996,1.2420911087376207,0.3087256002316512
0.35250462499999957,1.2420911074026073,0.308725599893782
0.35592699999999955,1.242091108298337,0.3087256001007215
0.3593493749999995,1.2420911085147814,0.30872560022897155
0.3627717499999995,1.2420911093398428,0.30872560027164847
0.3661941249999995,1.2420911094102896,0.308725600168962
0.36961649999999946,1.2420911099709353,0.3087256001870225
0.37303887499999944,1.2420911106823442,0.30872560047589065
0.3764612499999994,1.2420911112186466,0.3087256003814971
0.3798836249999994,1.2420911124226912,0.3087256006520115
0.38330599999999937,1.2420911119693594,0.30872560052133835
0.38672837499999935,1.2420911132111458,0.3087256007663899
0.3901507499999993,1.24209111322036,0.30872560063519777
0.3935731249999993,1.2420911125831302,0.3087256006496922
0.3969954999999993,1.2420911139239923,0.3087256008730138
0.40041787499999926,1.242091113284019,0.30872560061312404
0.40384024999999923,1.2420911135920718,0.30872560073194544
0.4072626249999992,1.242091114219834,0.30872560092171775
0.4106849999999992,1.2420911149769567,0.3087256009190987
0.41410737499999917,1.2420911146305738,0.30872560085429657
0.41752974999999914,1.2420911159031687,0.30872560112874753
0.4209521249999991,1.2420911163329538,0.30872560133177585
0.4243744999999991,1.2420911164104287,0.3087256011763833
0.4277968749999991,1.2420911166932223,0.3087256012834506
0.43121924999999905,1.2420911179298584,0.3087256016969823
0.43464162499999903,1.2420911166266213,0.3087256013905301
0.438063999999999,1.2420911165150499,0.30872560143910305
0.441486374999999,1.242091117489589,0.30872560158443463
0.44490874999999896,1.2420911181515724,0.3087256015497704
0.44833112499999894,1.2420911182546595,0.30872560154291223
0.4517534999999989,1.2420911207130958,0.3087256018753783
0.4551758749999989,1.2420911198732323,0.3087256017956263
0.4585982499999989,1.2420911211574326,0.30872560199999555
0.46202062499999885,1.2420911202855565,0.3087256019507365
0.46544299999999883,1.2420911209887124,0.3087256021760585
0.4688653749999988,1.2420911216435648,0.3087256022446484
0.4722877499999988,1.2420911207996093,0.3087256021634045
0.47571012499999876,1.2420911206852876,0.30872560218273404
0.47913249999999874,1.242091120730506,0.30872560201971416
0.4825548749999987,1.2420911199260751,0.3087256019815282
0.4859772499999987,1.242091121899381,0.3087256023409607
0.4893996249999987,1.2420911214604131,0.3087256022106024
0.49282199999999865,1.2420911216620096,0.308725602266686
0.4962443749999986,1.2420911217523511,0.30872560232062796
