t,dt,step,x,y,z,Gamma_x,Gamma_y,Gamma_z,sigma,U_ml_x,U_ml_y,U_ml_z,Gx_ml_x,Gx_ml_y,Gx_ml_z,Gy_ml_x,Gy_ml_y,Gy_ml_z,Gz_ml_x,Gz_ml_y,Gz_ml_z
0.6126051249999979,0.0034223749999999996,179.0,7.305596352499937,-1.2284566623320239,2.512100718060452,-0.017977395516215765,-0.0008532476732536206,0.0033298806085415747,0.06416198606444248,0.025270387530326843,0.007948019541800022,-0.005196571350097656,1.4149386882781982,1.073325514793396,-0.2524285316467285,-0.048512496054172516,-1.6374857425689697,-0.16939178109169006,-2.064570188522339,-2.8327362537384033,-0.14853674173355103
0.6126051249999979,0.0034223749999999996,179.0,7.299447976993828,-1.2220942306993905,2.513313148304742,-0.009650110537095875,-0.00035530356371611324,0.0014015285997638646,0.06453137247218442,0.02576233446598053,0.011792008765041828,-0.01323273777961731,1.3968538045883179,1.021951675415039,-0.2266838550567627,-0.03906874358654022,-1.6015419960021973,-0.15083834528923035,-2.028977632522583,-2.818352460861206,-0.16617727279663086
0.6126051249999979,0.0034223749999999996,179.0,7.293581505220647,-1.2160243345176631,2.513021216050492,-0.007903853267541424,-0.00025252192783916874,0.0009444500590049862,0.06477789446911969,0.026298925280570984,0.014030947349965572,-0.016960948705673218,1.3861520290374756,1.0046741962432861,-0.20892095565795898,-0.03806095942854881,-1.5880188941955566,-0.14788825809955597,-2.011192798614502,-2.810701608657837,-0.16982173919677734
0.6126051249999979,0.0034223749999999996,179.0,7.2870512947882595,-1.2092890994086136,2.512420204903108,-0.007119960260428309,-0.00020220869441117632,0.0006795558929455915,0.0650050151078844,0.025713413953781128,0.017071280628442764,-0.02109888195991516,1.3742247819900513,0.9906458854675293,-0.20523595809936523,-0.042329199612140656,-1.5690038204193115,-0.14629985392093658,-1.9696661233901978,-2.801652193069458,-0.17827719449996948
0.6126051249999979,0.0034223749999999996,179.0,7.279862775589751,-1.2018317937613894,2.5115946366656736,-0.006653577534053664,-0.00015968862216625117,0.00044560813628279723,0.06526525830849048,0.025715962052345276,0.018689051270484924,-0.02395203709602356,1.3645634651184082,0.9780259132385254,-0.204209566116333,-0.03956323862075806,-1.5580570697784424,-0.14497505128383636,-1.940861463546753,-2.7938075065612793,-0.18088644742965698
0.6126051249999979,0.0034223749999999996,179.0,7.271687023465716,-1.1936952473295874,2.51098534823853,-0.006329419243930095,-0.00013239748739543591,0.00024283465151067496,0.06551371702911744,0.025547325611114502,0.02246948331594467,-0.02931678295135498,1.3468546867370605,0.954862117767334,-0.18854403495788574,-0.04349585622549057,-1.5342819690704346,-0.14919348061084747,-1.8924537897109985,-2.7734878063201904,-0.1886148452758789
0.6126051249999979,0.0034223749999999996,179.0,7.262614552052229,-1.184096458877431,2.5078416705555204,-0.0060813488487037465,-0.00012339333275068108,0.00010651646833221022,0.06571198595348346,0.026752948760986328,0.024966493248939514,-0.033545345067977905,1.3284341096878052,0.939594030380249,-0.16435599327087402,-0.04517190903425217,-1.521742820739746,-0.15192164480686188,-1.861422061920166,-2.7603511810302734,-0.18504488468170166
0.6126051249999979,0.0034223749999999996,179.0,7.252977384924333,-1.1746250552093906,2.5073473340570933,-0.005858270833294422,-0.00010672847591955116,-7.324799608513172e-5,0.06596335272619729,0.026099413633346558,0.026561476290225983,-0.03695139288902283,1.314225196838379,0.9160143136978149,-0.18150687217712402,-0.03748830407857895,-1.5031015872955322,-0.15390725433826447,-1.8031415939331055,-2.7381155490875244,-0.19099360704421997
0.6126051249999979,0.0034223749999999996,179.0,7.242644908710598,-1.1643885269153704,2.506641711002035,-0.00564297720296387,-8.48381154504862e-5,-0.000275575277064885,0.06624118894397377,0.025892317295074463,0.028486058115959167,-0.04086881875991821,1.297216534614563,0.8903474807739258,-0.18657231330871582,-0.03012518212199211,-1.4839832782745361,-0.1589195281267166,-1.7470786571502686,-2.714513063430786,-0.1952010989189148
0.6126051249999979,0.0034223749999999996,179.0,7.23136004805739,-1.1535165549374151,2.506396983435543,-0.005426154571000058,-6.471249850334882e-5,-0.00047248229482251957,0.06652971463074123,0.025404274463653564,0.030817847698926926,-0.04562056064605713,1.275734782218933,0.8565205931663513,-0.19694304466247559,-0.02239491418004036,-1.45672607421875,-0.16728125512599945,-1.6710875034332275,-2.68072247505188,-0.2031751275062561
0.6126051249999979,0.0034223749999999996,179.0,7.219295813553608,-1.1420713355373417,2.506489393612505,-0.005211985729878976,-5.565900177559683e-5,-0.0006364566393949937,0.06677759601740021,0.025548607110977173,0.03137160837650299,-0.0486433207988739,1.2593337297439575,0.8235027194023132,-0.21128582954406738,-0.005321911536157131,-1.4399785995483398,-0.17541399598121643,-1.6158630847930908,-2.646916627883911,-0.2050960659980774
0.6126051249999979,0.0034223749999999996,179.0,7.2064874597772794,-1.129515563978586,2.5062098802357338,-0.005015189682673034,-5.4979908212653775e-5,-0.0007133274993747808,0.06692416941334361,0.02532258629798889,0.031466178596019745,-0.050058215856552124,1.2517797946929932,0.8171669840812683,-0.2433154582977295,2.642720937728882e-5,-1.4287066459655762,-0.17684099078178406,-1.5713300704956055,-2.6326770782470703,-0.20970100164413452
0.6126051249999979,0.0034223749999999996,179.0,7.192871014567171,-1.1159985666857004,2.5062364340519157,-0.004827379773322127,-6.010509167228005e-5,-0.0007203067875868515,0.067011901377332,0.026273921132087708,0.030794262886047363,-0.05063068866729736,1.2490077018737793,0.8168930411338806,-0.26040172576904297,0.006730996072292328,-1.4269063472747803,-0.17908470332622528,-1.5604360103607178,-2.620788097381592,-0.20854055881500244
0.6126051249999979,0.0034223749999999996,179.0,7.1783349056406776,-1.1015541555620032,2.506242876242616,-0.004617362474411006,-5.14680145535393e-5,-0.0007660883063454886,0.06713680772422578,0.026451781392097473,0.03088831901550293,-0.05203056335449219,1.2420167922973633,0.8130661845207214,-0.2843005657196045,0.009258751757442951,-1.4166898727416992,-0.18181845545768738,-1.5262011289596558,-2.60503888130188,-0.21208882331848145
0.6126051249999979,0.0034223749999999996,179.0,7.16299171869997,-1.086465701241405,2.5062949284335807,-0.004409051359690297,-5.4289482907552835e-5,-0.0007678258069760868,0.06721835063457171,0.0268927663564682,0.03076852113008499,-0.0530279278755188,1.2358882427215576,0.8078192472457886,-0.2994651794433594,0.01484882552176714,-1.4116230010986328,-0.18633389472961426,-1.5034010410308838,-2.589994430541992,-0.21171635389328003
0.6126051249999979,0.0034223749999999996,179.0,7.146511729284033,-1.0702743593627742,2.5063285673132008,-0.004181050079016734,-4.1059411240396026e-5,-0.0007935335877969605,0.06733526749596633,0.026715070009231567,0.03048650175333023,-0.05326679348945618,1.2339977025985718,0.8126497268676758,-0.32723259925842285,0.014887017197906971,-1.4079885482788086,-0.1864262968301773,-1.4808827638626099,-2.582740068435669,-0.21380674839019775
0.6126051249999979,0.0034223749999999996,179.0,7.129487828485372,-1.0534235605403064,2.5063952637025197,-0.003947133857925387,-3.424532944707576e-5,-0.0008025385568619281,0.0674475812824508,0.0277937650680542,0.030383653938770294,-0.05449286103248596,1.227419137954712,0.8035266399383545,-0.3281738758087158,0.021625712513923645,-1.4044990539550781,-0.19386924803256989,-1.4709725379943848,-2.5635108947753906,-0.21110451221466064
0.6126051249999979,0.0034223749999999996,179.0,7.111485256555224,-1.0356805246366996,2.506435877287288,-0.0037172194901314046,-3.212453730658449e-5,-0.0007829808669871253,0.06751125208571097,0.02850799262523651,0.030180979520082474,-0.05525845289230347,1.2223857641220093,0.7984580397605896,-0.3374197483062744,0.02683866396546364,-1.4018867015838623,-0.19942593574523926,-1.4584672451019287,-2.5474658012390137,-0.20913225412368774
0.6126051249999979,0.0034223749999999996,179.0,7.092459512787921,-1.01705163303308,2.5066281223470694,-0.0034624779673356784,-1.6516814978437613e-5,-0.0008088173050352503,0.06765824741738642,0.027529940009117126,0.03038588911294937,-0.05594170093536377,1.2174298763275146,0.7979019284248352,-0.3788919448852539,0.025549253448843956,-1.3904938697814941,-0.19945622980594635,-1.4117178916931152,-2.5347676277160645,-0.2164570689201355
0.6126051249999979,0.0034223749999999996,179.0,7.073267139382403,-0.9983974589686049,2.5093597767409994,-0.003199660824087238,4.30867975244146e-6,-0.0008387443697707317,0.06783449717777976,0.028495728969573975,0.03079451248049736,-0.058127790689468384,1.2098941802978516,0.7765732407569885,-0.381058931350708,0.03643586486577988,-1.3791756629943848,-0.21308431029319763,-1.3950989246368408,-2.5012872219085693,-0.219946026802063
0.6126051249999979,0.0034223749999999996,179.0,7.052527811917744,-0.9774777755929323,2.506662588607883,-0.0029747265983392558,-7.719117650510941e-6,-0.00077512055653427,0.06785946535567636,0.028585776686668396,0.030543457716703415,-0.058562278747558594,1.20205819606781,0.7831290364265442,-0.4116547107696533,0.03175414353609085,-1.3736627101898193,-0.21158967912197113,-1.357648491859436,-2.491915702819824,-0.21877169609069824
0.6126051249999979,0.0034223749999999996,179.0,7.031131898887827,-0.956356120840148,2.506777824693895,-0.0027243286263922864,1.9933812006207797e-6,-0.0007721800589640502,0.06799189498905807,0.027843758463859558,0.030463989824056625,-0.05909621715545654,1.1962515115737915,0.7823620438575745,-0.4541001319885254,0.033266663551330566,-1.3647527694702148,-0.21331994235515594,-1.3107835054397583,-2.4777445793151855,-0.2233174443244934
0.6126051249999979,0.0034223749999999996,179.0,7.008983644586718,-0.9345167402968954,2.50678362411385,-0.0024754482417829564,1.0095444644916505e-5,-0.0007666511298244261,0.0681393675251343,0.02903580665588379,0.031048066914081573,-0.062225133180618286,1.1788594722747803,0.7615025639533997,-0.46458864212036133,0.03867731988430023,-1.3463244438171387,-0.22827491164207458,-1.26035737991333,-2.437324285507202,-0.22557801008224487
0.6126051249999979,0.0034223749999999996,179.0,6.985989257930964,-0.9118457110193806,2.507125570398515,-0.0022288589021141865,2.1851071403642986e-5,-0.0007593400739595615,0.06830737571406058,0.02913796901702881,0.031562309712171555,-0.06439685821533203,1.1669011116027832,0.7519922256469727,-0.4943878650665283,0.035419564694166183,-1.3272888660430908,-0.23699915409088135,-1.2053415775299072,-2.404454469680786,-0.23308700323104858
0.6126051249999979,0.0034223749999999996,179.0,6.962310534016711,-0.8883524736598934,2.507288383555025,-0.0019986408883512176,2.626221826516223e-5,-0.0007271710984112158,0.06843115515214243,0.03004227578639984,0.031178701668977737,-0.06574979424476624,1.1579904556274414,0.7414548397064209,-0.5140635967254639,0.042980827391147614,-1.3199269771575928,-0.24607551097869873,-1.1750407218933105,-2.3753299713134766,-0.23235094547271729
0.6126051249999979,0.0034223749999999996,179.0,6.937677642132236,-0.8639295613063377,2.507598500142471,-0.001777207221763229,3.08983965864963e-5,-0.0006855092508233248,0.06856267339896283,0.030237317085266113,0.031216692179441452,-0.06670543551445007,1.1517770290374756,0.7429201006889343,-0.5412101745605469,0.04268040880560875,-1.3130056858062744,-0.25255316495895386,-1.1411349773406982,-2.3579862117767334,-0.2344961166381836
0.6126051249999979,0.0034223749999999996,179.0,6.912213942651257,-0.8389168089175532,2.5078611314546726,-0.0015646452358161287,3.262756667717476e-5,-0.0006406516519387373,0.06867510942069546,0.03041514754295349,0.030897721648216248,-0.0679570734500885,1.14088773727417,0.7329900860786438,-0.57334303855896,0.04700489714741707,-1.3015053272247314,-0.26065999269485474,-1.0921199321746826,-2.3280417919158936,-0.236519455909729
0.6126051249999979,0.0034223749999999996,179.0,6.88596124137482,-0.8128131276703352,2.50816494354429,-0.0013609521024504495,3.5193794214823804e-5,-0.0005896153621278004,0.0687949314608129,0.03136847913265228,0.030890263617038727,-0.0697203278541565,1.1304750442504883,0.7272564768791199,-0.5898268222808838,0.049529075622558594,-1.292309045791626,-0.27195480465888977,-1.0568289756774902,-2.300354480743408,-0.23687660694122314
0.6126051249999979,0.0034223749999999996,179.0,6.858879636437342,-0.786110128815109,2.5087795645615354,-0.0011674499160185816,3.360657868341536e-5,-0.0005312510040153974,0.06891836250904612,0.03142555058002472,0.03045470267534256,-0.07076171040534973,1.1199264526367188,0.718540370464325,-0.624394416809082,0.05347031354904175,-1.2811086177825928,-0.2793635129928589,-1.007080078125,-2.271043062210083,-0.23907804489135742
0.6126051249999979,0.0034223749999999996,179.0,6.831034853034403,-0.7584699471549651,2.5092927673298804,-0.0009886575550080115,2.8507202746946713e-5,-0.00045905026718783416,0.06901229840589371,0.03167825937271118,0.02983608841896057,-0.07124018669128418,1.1133410930633545,0.7168362736701965,-0.6544992923736572,0.05654085800051689,-1.2764606475830078,-0.28416842222213745,-0.9738113880157471,-2.248971700668335,-0.23855310678482056
0.6126051249999979,0.0034223749999999996,179.0,6.802304052648312,-0.7299832345479627,2.5101690178671543,-0.0008094525009217674,2.8503192423065334e-5,-0.0003987796294659032,0.06915016271912923,0.030500978231430054,0.029445145279169083,-0.07109767198562622,1.1076793670654297,0.7206860780715942,-0.7010507583618164,0.05060141161084175,-1.2664122581481934,-0.28343111276626587,-0.9249184131622314,-2.2317187786102295,-0.24381595849990845
0.6126051249999979,0.0034223749999999996,179.0,6.772693802821283,-0.7007364974838114,2.5110476062254805,-0.0006431424012022128,2.5269696368196483e-5,-0.00032759946799684796,0.06924646158813254,0.029095977544784546,0.02906045690178871,-0.07117471098899841,1.096335530281067,0.7166431546211243,-0.7520852088928223,0.045921120792627335,-1.24977445602417,-0.2831271290779114,-0.8592400550842285,-2.209867477416992,-0.2503597140312195
0.6126051249999979,0.0034223749999999996,179.0,6.742156687277504,-0.6706258733208214,2.5120945182092136,-0.0004839252855876254,2.1107186097751063e-5,-0.00025359714980021313,0.06933458667831058,0.029497191309928894,0.028336327522993088,-0.07156279683113098,1.0892987251281738,0.7139982581138611,-0.7762649059295654,0.05027677118778229,-1.246506690979004,-0.2880873382091522,-0.8312097787857056,-2.1874170303344727,-0.24815326929092407
0.6126051249999979,0.0034223749999999996,179.0,6.710404100983581,-0.6398816097916258,2.516352103925775,-0.0003316782936607281,1.7462601200005337e-5,-0.00017597129281565627,0.06937527342683948,0.028668642044067383,0.027860190719366074,-0.07073819637298584,1.0934946537017822,0.719109833240509,-0.8140215873718262,0.056091174483299255,-1.2499418258666992,-0.28736498951911926,-0.8203140497207642,-2.1777877807617188,-0.24979758262634277
0.6126051249999979,0.0034223749999999996,179.0,6.678356504497465,-0.6078687329977265,2.517247445631328,-0.0001806552665613931,1.1091117653472574e-5,-0.0001008662851312432,0.06948307540002059,0.029016241431236267,0.027656190097332,-0.07235479354858398,1.0779272317886353,0.711108386516571,-0.8410401344299316,0.05394827947020531,-1.2336390018463135,-0.29776549339294434,-0.7629857063293457,-2.1438302993774414,-0.25248682498931885
0.6126051249999979,0.0034223749999999996,179.0,6.645473455371158,-0.575073204918578,2.5184831140473394,-3.5066166092643416e-5,2.394784954662763e-6,-2.0474749756752692e-5,0.06959176286346798,0.028935506939888,0.02696751058101654,-0.0728214681148529,1.0675101280212402,0.7063791155815125,-0.8754889965057373,0.05603431165218353,-1.2245264053344727,-0.303512305021286,-0.7167953252792358,-2.116442918777466,-0.25306230783462524
0.6126051249999979,0.0034223749999999996,179.0,6.611914942017301,-0.5414186881901569,2.519613188346492,0.00010654772807764492,-8.031691268109269e-6,6.485246851337848e-5,0.06968325655531568,0.028934091329574585,0.026195071637630463,-0.07333534955978394,1.0562492609024048,0.7015358209609985,-0.9107904434204102,0.05794000253081322,-1.2148444652557373,-0.3100322484970093,-0.668243408203125,-2.0868642330169678,-0.25341325998306274
0.6126051249999979,0.0034223749999999996,179.0,6.577405023934258,-0.5067279393915396,2.5210609626427454,0.0002449096177664033,-2.0915831254790914e-5,0.0001562096271042964,0.06977191510853872,0.02944222092628479,0.025754481554031372,-0.07506075501441956,1.0382368564605713,0.6897988319396973,-0.940777063369751,0.05638701841235161,-1.1950101852416992,-0.3233443796634674,-0.6027685403823853,-2.04451584815979,-0.25722527503967285
0.6126051249999979,0.0034223749999999996,179.0,6.542004420365612,-0.47122949362689953,2.5226857478629543,0.0003813320001925701,-3.7710842982619144e-5,0.00025428717759960306,0.06982544127328276,0.02997376024723053,0.025922849774360657,-0.07690507173538208,1.0232925415039062,0.6846698522567749,-0.958306074142456,0.055054936558008194,-1.1781513690948486,-0.33964598178863525,-0.5514791011810303,-2.0138800144195557,-0.2618071436882019
0.6126051249999979,0.0034223749999999996,179.0,6.505420646500676,-0.4345155836334023,2.524382617649716,0.000518470913552814,-5.5930351320716295e-5,0.0003564937199918805,0.06990581487383735,0.029865264892578125,0.025045353919267654,-0.07718035578727722,1.011498212814331,0.6789529323577881,-0.9939093589782715,0.05580618605017662,-1.166966199874878,-0.3471747934818268,-0.5014781951904297,-1.9820175170898438,-0.2631581425666809
0.6126051249999979,0.0034223749999999996,179.0,6.467921394782811,-0.39699445851289356,2.526406257518313,0.000659696435994379,-7.64831879975661e-5,0.000461460008210787,0.06995980759915987,0.02972555160522461,0.02429286018013954,-0.07707229256629944,1.0056829452514648,0.679974377155304,-1.0251142978668213,0.05710238963365555,-1.1638975143432617,-0.35175368189811707,-0.47154343128204346,-1.958277702331543,-0.2622283101081848
0.6126051249999979,0.0034223749999999996,179.0,6.429718361940431,-0.35857309611688837,2.5283425075942136,0.0008036783195471048,-9.744778142406103e-5,0.0005717622342915088,0.07002890517067308,0.030297905206680298,0.023364294320344925,-0.07765153050422668,0.9957009553909302,0.6737817525863647,-1.0472908020019531,0.06225200369954109,-1.158104419708252,-0.3609185516834259,-0.4391578435897827,-1.9250681400299072,-0.26000338792800903
0.6126051249999979,0.0034223749999999996,179.0,6.390726829779604,-0.31926342109468814,2.5303750343650266,0.0009493918859369654,-0.00012166440135963687,0.0006898406907932473,0.07009021874817854,0.02842572331428528,0.022602729499340057,-0.07580193877220154,0.9947264790534973,0.6860108375549316,-1.093926191329956,0.054718516767024994,-1.1579902172088623,-0.3563070297241211,-0.40975332260131836,-1.9116361141204834,-0.2599501609802246
0.6126051249999979,0.0034223749999999996,179.0,6.350725148926845,-0.27888888189700917,2.532889538015722,0.001085580234887063,-0.00015983015334534444,0.0008300393750208958,0.07010356378476094,0.02865801751613617,0.02194972336292267,-0.07691648602485657,0.9757095575332642,0.6756765246391296,-1.1260278224945068,0.0495995432138443,-1.1361565589904785,-0.37078702449798584,-0.3412477970123291,-1.866271734237671,-0.2648279070854187
0.6126051249999979,0.0034223749999999996,179.0,6.309867286587339,-0.23765997787246051,2.5352833205081877,0.00122806634277736,-0.00019221185614507854,0.0009660277772673707,0.07013474782748466,0.028641998767852783,0.02081504836678505,-0.07686707377433777,0.9630246758460999,0.671495795249939,-1.1602754592895508,0.04946403577923775,-1.126206874847412,-0.37946176528930664,-0.29248881340026855,-1.8303807973861694,-0.26436394453048706
0.6126051249999979,0.0034223749999999996,179.0,6.26758203946952,-0.19542536314399925,2.5385162667266954,0.0013594437539341396,-0.0002328179747593515,0.0011108910198113346,0.0701279012238849,0.028432920575141907,0.019676968455314636,-0.0766708254814148,0.9496408104896545,0.6653121113777161,-1.1988732814788818,0.04903334006667137,-1.1138033866882324,-0.38794589042663574,-0.23842763900756836,-1.791992425918579,-0.2655896544456482
0.6126051249999979,0.0034223749999999996,179.0,6.2242148326430735,-0.15219651964645825,2.541989140028059,0.0014709208090940857,-0.00028162316737864794,0.001255070728712106,0.07006020703931917,0.028596162796020508,0.018767088651657104,-0.07710230350494385,0.9345450401306152,0.6579286456108093,-1.2317917346954346,0.04642956703901291,-1.0977091789245605,-0.4002301096916199,-0.1818850040435791,-1.7488244771957397,-0.2686925530433655
0.6126051249999979,0.0034223749999999996,179.0,6.179845709781752,-0.10820295129045428,2.5444002904879586,0.0015654746665585515,-0.0003190063093236564,0.001354382003221997,0.06995164957989156,0.028349339962005615,0.01750687137246132,-0.07642582058906555,0.9243671298027039,0.6546459197998047,-1.2580580711364746,0.04647902771830559,-1.0902328491210938,-0.4096888303756714,-0.1447763442993164,-1.714667797088623,-0.2677403688430786
0.6126051249999979,0.0034223749999999996,179.0,6.13246583453108,-0.06298008052691491,2.5464610061523576,0.0016160955541592934,-0.00035964840778742114,0.0013584147624364547,0.0696782226372536,0.029720768332481384,0.015467329882085323,-0.07656016945838928,0.9348186254501343,0.6442589163780212,-1.268286943435669,0.06298182904720306,-1.1211521625518799,-0.43785542249679565,-0.18684911727905273,-1.6279404163360596,-0.24634355306625366
0.6126051249999979,0.0034223749999999996,179.0,6.069318344191046,-0.013416383400911848,2.55419520613273,0.0014979420133255303,-0.0004923668852294758,0.0011946220870669277,0.06834409535008039,0.02470982074737549,0.012871306389570236,-0.06955069303512573,0.9540297389030457,0.6952559947967529,-1.2982311248779297,0.05088075250387192,-1.1661911010742188,-0.41390734910964966,-0.20028114318847656,-1.642069935798645,-0.22227323055267334
0.6126051249999979,0.0034223749999999996,179.0,5.975713911672874,5.921042765124388e-5,2.5849606795001834,3.45594228802951e-16,1.875455393150446e-16,1.6221271447425774e-15,0.07346854446363986,-0.03031417727470398,-0.0005488595925271511,-0.03531411290168762,1.1693928241729736,0.6802330017089844,-1.6011347770690918,-0.00916135124862194,-1.2265100479125977,-0.5112436413764954,-0.10392642021179199,-1.403070092201233,-0.3039470613002777
0.6126051249999979,0.0034223749999999996,179.0,5.9392835532252395,-0.007085229902884046,2.656411375261329,-0.0017085561334724345,0.0007858871783281029,-0.0012887334751497514,0.06366311258178367,-0.13637760281562805,-0.0766347348690033,0.08440908789634705,1.6607818603515625,0.7187477946281433,-1.6192073822021484,-0.10542352497577667,-1.1238067150115967,-0.8728367686271667,0.08343911170959473,-1.2792003154754639,-0.7727712392807007
0.6126051249999979,0.0034223749999999996,179.0,5.927670665447734,0.0005969698074145159,2.71328718706174,-0.002426680548609514,0.0009149433653284466,-0.0014197963759065221,0.05930152481534551,-0.3254859745502472,-0.18290238082408905,0.23494651913642883,2.255317449569702,-0.08583608269691467,-1.5570659637451172,-0.6290784478187561,-1.4035859107971191,-0.3916347324848175,1.447695016860962,-0.00011412054300308228,-1.0077543258666992
0.6126051249999979,0.0034223749999999996,179.0,5.957225969921264,0.03614991131726684,2.7426626593099144,-0.002656584453206869,0.0009257844185962524,-0.0013189311410391235,0.05743249177406389,-0.3531159460544586,-0.18793217837810516,0.27423837780952454,2.377006769180298,-0.22346103191375732,-1.4299428462982178,-0.7228530645370483,-1.3467559814453125,-0.32283979654312134,1.5527851581573486,-0.08643926680088043,-1.1906875371932983
0.6126051249999979,0.0034223749999999996,179.0,6.000057409831952,0.07840189897291652,2.7554030337469815,-0.0025564468911637404,0.0008567521726436815,-0.001189774699315824,0.05704811565011387,-0.36797574162483215,-0.1901375949382782,0.2993566691875458,2.470567464828491,-0.29628419876098633,-1.4390754699707031,-0.771423876285553,-1.3393135070800781,-0.32992246747016907,1.5401535034179688,-0.1583775132894516,-1.2954394817352295
0.6126051249999979,0.0034223749999999996,179.0,6.046546071782136,0.1199099884391531,2.7613341700947704,-0.00235580258727027,0.0007525943223667479,-0.0010401510853198606,0.05697612790138796,-0.3740127384662628,-0.18735191226005554,0.3118283450603485,2.5184993743896484,-0.26718708872795105,-1.5174145698547363,-0.7082571983337402,-1.3495891094207764,-0.40955647826194763,1.4993290901184082,-0.3450760841369629,-1.3454707860946655
