t,dt,step,x,y,z,Gamma_x,Gamma_y,Gamma_z,sigma,U_ml_x,U_ml_y,U_ml_z,Gx_ml_x,Gx_ml_y,Gx_ml_z,Gy_ml_x,Gy_ml_y,Gy_ml_z,Gz_ml_x,Gz_ml_y,Gz_ml_z
0.010267124999999998,0.0034223749999999996,3.0,1.817871687521232,-1.2468493529791238,0.030001171844365432,-0.014544342818377465,-0.00016323865927763017,-0.006705118605955543,0.0685896026469473,0.012631222605705261,0.31284746527671814,0.09320750832557678,1.221206545829773,3.16184663772583,2.1827175617218018,-1.1529967784881592,-0.9164664149284363,-3.271308183670044,-1.9913870096206665,3.51434588432312,-0.32539644837379456
0.010267124999999998,0.0034223749999999996,3.0,1.8133477043516526,-1.242330160705677,0.029985206610361474,-0.007843505610575834,-8.798213383933839e-5,-0.0036158643039803143,0.06858965971656585,0.0029303431510925293,0.3140657842159271,0.09673860669136047,1.2301020622253418,3.4073235988616943,2.1651363372802734,-1.2275402545928955,-0.9479197859764099,-3.4586069583892822,-1.8543459177017212,3.5708608627319336,-0.3034084141254425
0.010267124999999998,0.0034223749999999996,3.0,1.8079918963411734,-1.236977376940732,0.02997531760999037,-0.0064506793976051,-7.23349908903903e-5,-0.0029737292798764046,0.06858969955270966,-0.001879364252090454,0.3159177601337433,0.10044696927070618,1.244016408920288,3.60906720161438,2.404498815536499,-1.3045905828475952,-1.0195326805114746,-3.5698883533477783,-2.0048110485076904,3.612790107727051,-0.24635207653045654
0.010267124999999998,0.0034223749999999996,3.0,1.8018044984856363,-1.2307917251328586,0.02996966506243719,-0.005836199161919458,-6.543256184450809e-5,-0.0026904381826528627,0.06858972314176028,-0.0013322532176971436,0.30857667326927185,0.09330448508262634,1.237060785293579,3.6032731533050537,2.44680118560791,-1.2487775087356567,-1.0226020812988281,-3.5673904418945312,-1.9937002658843994,3.554084062576294,-0.23619002103805542
0.010267124999999998,0.0034223749999999996,3.0,1.794785074451616,-1.2237719117849806,0.029971634172561008,-0.005484426433196611,-6.149828175207551e-5,-0.0025282901399850933,0.06858972988699627,-0.00547558069229126,0.3068409860134125,0.09278526902198792,1.2491652965545654,3.767767906188965,2.7392780780792236,-1.2858692407608032,-1.0993669033050537,-3.64608097076416,-2.1868088245391846,3.553978681564331,-0.1720668077468872
0.010267124999999998,0.0034223749999999996,3.0,1.7869349879085599,-1.2159230975241002,0.029967972765991824,-0.005248775855216154,-5.8850624911545586e-5,-0.0024196524774204925,0.0685897519054018,-0.29106220602989197,-0.32361531257629395,-0.8562817573547363,-1.1142858266830444,-0.8342337012290955,-0.19256305694580078,0.2200108766555786,1.5455033779144287,3.089885950088501,-1.1024459600448608,2.0856142044067383,-0.4493534564971924
0.010267124999999998,0.0034223749999999996,3.0,1.7782536654421353,-1.2072430881377405,0.029964284228826295,-0.005070610763561062,-5.6849209650271926e-5,-0.0023375165704839183,0.06858977733807345,-0.2900215685367584,-0.33072569966316223,-0.8721868991851807,-1.10666823387146,-0.8867247104644775,-0.22245311737060547,0.20223645865917206,1.534315586090088,3.108057737350464,-1.1190214157104492,2.1003174781799316,-0.4461034834384918
0.010267124999999998,0.0034223749999999996,3.0,1.768740955488183,-1.1977311334547123,0.029962487693773937,-0.004921479822004472,-5.517686673383664e-5,-0.002268772762548173,0.068589795770637,-0.2890073359012604,-0.3367457389831543,-0.8858789801597595,-1.0991573333740234,-0.9320322871208191,-0.24812698364257812,0.18716154992580414,1.523733377456665,3.1232919692993164,-1.1330251693725586,2.1131432056427,-0.4433118999004364
0.010267124999999998,0.0034223749999999996,3.0,1.758396878445648,-1.1873874569454554,0.029962054828169177,-0.004785694643987687,-5.365687884597866e-5,-0.0022061879533215607,0.06858981080781112,-0.2888840138912201,-0.3376469314098358,-0.8879134058952332,-1.0983513593673706,-0.9388198256492615,-0.2520420551300049,0.18514390289783478,1.5223097801208496,3.1254639625549316,-1.1352063417434692,2.1151766777038574,-0.44273436069488525
0.010267124999999998,0.0034223749999999996,3.0,1.7472217411146571,-1.1762131708624233,0.02996002962094767,-0.004653804536959201,-5.217858596563508e-5,-0.0021453914653072797,0.06858983376939667,-0.28933367133140564,-0.3354313373565674,-0.8829525709152222,-1.1018097400665283,-0.9222667813301086,-0.2427680492401123,0.19141080975532532,1.5268304347991943,3.119826316833496,-1.1305687427520752,2.110717535018921,-0.44369420409202576
0.010267124999999998,0.0034223749999999996,3.0,1.7352147875103237,-1.1642053816153235,0.02996383810390754,-0.0045197673373764,-5.068899161596653e-5,-0.0020836262078142305,0.06858984226690693,-0.2900449335575104,-0.33163881301879883,-0.8745352029800415,-1.1071982383728027,-0.8942733407020569,-0.22689199447631836,0.2020927369594574,1.5340161323547363,3.1100566387176514,-1.1225271224975586,2.103370189666748,-0.44532081484794617
0.010267124999999998,0.0034223749999999996,3.0,1.722377219538464,-1.1513684527423984,0.02996241099374218,-0.004379659587418186,-4.911514091229625e-5,-0.002019042323930611,0.06858985754226031,-0.29009243845939636,-0.3317769169807434,-0.8747051954269409,-1.1078885793685913,-0.8947964310646057,-0.2279050350189209,0.20178020000457764,1.5347874164581299,3.110541343688965,-1.1236572265625,2.102851152420044,-0.44539791345596313
0.010267124999999998,0.0034223749999999996,3.0,1.7087082075739999,-1.1376985254772896,0.02996526888588293,-0.004230990831828116,-4.745333129832479e-5,-0.0019505105185104233,0.06858985221826952,-0.29062649607658386,-0.3290920853614807,-0.868439793586731,-1.1121652126312256,-0.8741637468338013,-0.21692848205566406,0.20879322290420532,1.5405685901641846,3.1039109230041504,-1.1185462474822998,2.096428394317627,-0.44676652550697327
0.010267124999999998,0.0034223749999999996,3.0,1.6942085418720465,-1.1231998630974274,0.029962256981710324,-0.004072402492660605,-4.566730728709604e-5,-0.0018773945833362243,0.06858985956459969,-0.29041823744773865,-0.3305811882019043,-0.8715331554412842,-1.1107922792434692,-0.884463369846344,-0.2231764793395996,0.20448362827301025,1.538635015487671,3.107872247695923,-1.121952772140503,2.0987770557403564,-0.4462617039680481
0.010267124999999998,0.0034223749999999996,3.0,1.6788771690311037,-1.107867946420621,0.029964268521638943,-0.0039034852050473397,-4.3775460919383125e-5,-0.0017995296451759537,0.06858985516116016,-0.2900693714618683,-0.3323507308959961,-0.8755312561988831,-1.1079084873199463,-0.8978049755096436,-0.23027396202087402,0.1997184157371521,1.5350611209869385,3.112424850463867,-1.1257845163345337,2.102693557739258,-0.4456588625907898
0.010267124999999998,0.0034223749999999996,3.0,1.6627146871482275,-1.091704838698124,0.029966038130084412,-0.003724665137970759,-4.177293786268028e-5,-0.0017170934770537347,0.06858985004783433,-0.28984883427619934,-0.33349665999412537,-0.8781022429466248,-1.106167197227478,-0.9065573811531067,-0.23456668853759766,0.19705387949943542,1.532764196395874,3.1151909828186035,-1.1280828714370728,2.1057276725769043,-0.44516026973724365
0.010267124999999998,0.0034223749999999996,3.0,1.6457211600721149,-1.0747115586532305,0.029965447988616657,-0.003537028718442232,-3.966732444379337e-5,-0.00163059274882842,0.0685898530892281,-0.28982189297676086,-0.33370575308799744,-0.8784192204475403,-1.10612154006958,-0.907812774181366,-0.23540282249450684,0.19654583930969238,1.532764196395874,3.115656852722168,-1.1288461685180664,2.105860471725464,-0.44520825147628784
0.010267124999999998,0.0034223749999999996,3.0,1.6278966306405491,-1.056887628746647,0.029963465007210508,-0.0033421428116094183,-3.747778447489539e-5,-0.0015407444831502378,0.06858985539057716,-0.2896824777126312,-0.33455806970596313,-0.8801562190055847,-1.105183720588684,-0.9137929081916809,-0.238861083984375,0.19415433704853058,1.5314781665802002,3.1178016662597656,-1.1307518482208252,2.1073355674743652,-0.44489115476608276
0.010267124999999998,0.0034223749999999996,3.0,1.6092406317176988,-1.0382312112374532,0.029964513716953228,-0.00314182906946615,-3.5233282462941586e-5,-0.0014483978048123265,0.06858985111288426,-0.2904900014400482,-0.3302287459373474,-0.8700745701789856,-1.1116747856140137,-0.8806401491165161,-0.22064757347106934,0.20585884153842926,1.5408868789672852,3.107029914855957,-1.1222628355026245,2.097489833831787,-0.4475950002670288
